"fiscal_year","year","date","code","pref","municipality","municipality_name_when_happend","disaster","type","law","自治体名が変わった理由","自治体名が変わった理由2"
2019,2019,"2019-10-12","04205","宮城県","気仙沼市","気仙沼市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04206","宮城県","白石市","白石市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04207","宮城県","名取市","名取市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04208","宮城県","角田市","角田市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04209","宮城県","多賀城市","多賀城市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04211","宮城県","岩沼市","岩沼市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04212","宮城県","登米市","登米市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04213","宮城県","栗原市","栗原市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04214","宮城県","東松島市","東松島市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04215","宮城県","大崎市","大崎市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04216","宮城県","富谷市","富谷市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04301","宮城県","蔵王町","蔵王町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04302","宮城県","七ヶ宿町","七ヶ宿町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04321","宮城県","大河原町","大河原町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04322","宮城県","村田町","村田町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04323","宮城県","柴田町","柴田町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04324","宮城県","川崎町","川崎町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04341","宮城県","丸森町","丸森町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04361","宮城県","亘理町","亘理町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04362","宮城県","山元町","山元町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04401","宮城県","松島町","松島町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04404","宮城県","七ヶ浜町","七ヶ浜町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04406","宮城県","利府町","利府町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04421","宮城県","大和町","大和町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04422","宮城県","大郷町","大郷町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04424","宮城県","大衡村","大衡村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04444","宮城県","色麻町","色麻町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04445","宮城県","加美町","加美町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04501","宮城県","涌谷町","涌谷町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04505","宮城県","美里町","美里町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04581","宮城県","女川町","女川町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","04606","宮城県","南三陸町","南三陸町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07203","福島県","郡山市","郡山市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07204","福島県","いわき市","いわき市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07205","福島県","白河市","白河市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07207","福島県","須賀川市","須賀川市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07209","福島県","相馬市","相馬市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07210","福島県","二本松市","二本松市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07211","福島県","田村市","田村市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07212","福島県","南相馬市","南相馬市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07342","福島県","鏡石町","鏡石町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07344","福島県","天栄村","天栄村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07364","福島県","檜枝岐村","檜枝岐村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07367","福島県","只見町","只見町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07368","福島県","南会津町","南会津町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07461","福島県","西郷村","西郷村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07464","福島県","泉崎村","泉崎村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07465","福島県","中島村","中島村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07481","福島県","棚倉町","棚倉町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07483","福島県","塙町","塙町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07484","福島県","鮫川村","鮫川村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07501","福島県","石川町","石川町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07502","福島県","玉川村","玉川村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07503","福島県","平田村","平田村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07504","福島県","浅川町","浅川町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07505","福島県","古殿町","古殿町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07521","福島県","三春町","三春町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07522","福島県","小野町","小野町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07541","福島県","広野町","広野町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07542","福島県","楢葉町","楢葉町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07543","福島県","富岡町","富岡町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07544","福島県","川内村","川内村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07545","福島県","大熊町","大熊町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07546","福島県","双葉町","双葉町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07547","福島県","浪江町","浪江町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07548","福島県","葛尾村","葛尾村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07561","福島県","新地町","新地町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07564","福島県","飯舘村","飯舘村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07201","福島県","福島市","福島市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07202","福島県","会津若松市","会津若松市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07213","福島県","伊達市","伊達市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07214","福島県","本宮市","本宮市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07301","福島県","桑折町","桑折町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07303","福島県","国見町","国見町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07308","福島県","川俣町","川俣町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07322","福島県","大玉村","大玉村","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07362","福島県","下郷町","下郷町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07423","福島県","柳津町","柳津町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07444","福島県","三島町","三島町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07445","福島県","金山町","金山町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07447","福島県","会津美里町","会津美里町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","07466","福島県","矢吹町","矢吹町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08202","茨城県","日立市","日立市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08205","茨城県","石岡市","石岡市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08212","茨城県","常陸太田市","常陸太田市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08214","茨城県","高萩市","高萩市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08215","茨城県","北茨城市","北茨城市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08216","茨城県","笠間市","笠間市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08225","茨城県","常陸大宮市","常陸大宮市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08231","茨城県","桜川市","桜川市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08310","茨城県","城里町","城里町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08364","茨城県","大子町","大子町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08201","茨城県","水戸市","水戸市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08203","茨城県","土浦市","土浦市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08207","茨城県","結城市","結城市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08211","茨城県","常総市","常総市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08220","茨城県","つくば市","つくば市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08221","茨城県","ひたちなか市","ひたちなか市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08224","茨城県","守谷市","守谷市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08226","茨城県","那珂市","那珂市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08227","茨城県","筑西市","筑西市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08228","茨城県","坂東市","坂東市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08230","茨城県","かすみがうら市","かすみがうら市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08232","茨城県","神栖市","神栖市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08302","茨城県","茨城町","茨城町","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08204","茨城県","古河市","古河市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08210","茨城県","下妻市","下妻市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08234","茨城県","鉾田市","鉾田市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08235","茨城県","つくばみらい市","つくばみらい市","令和元年台風第19号","雨・台風","4号",NA,NA
2019,2019,"2019-10-12","08309","茨城県","大洗町","大洗町","令和元年台風第19号","雨・台風","4号",NA,NA
